ProID,Info,,time,Value,
,,,2.009E-4,4.22,
,,,2.0159999E-4,4.22,
,,,2.023E-4,4.22,
,,,2.03E-4,4.22,
,,,2.037E-4,4.18,
,,,2.044E-4,4.22,
,,,2.0509999E-4,4.22,
,,,2.058E-4,4.18,
,,,2.065E-4,4.22,
,,,2.0719999E-4,4.02,
,,,2.079E-4,4.14,
,,,2.086E-4,4.22,
,,,2.093E-4,4.22,
,,,2.1E-4,4.22,
,,,2.1069999E-4,4.22,
,,,2.114E-4,4.22,
,,,2.121E-4,4.18,
,,,2.1279999E-4,4.1,
,,,2.135E-4,4.18,
,,,2.142E-4,4.22,
,,,2.1489999E-4,4.18,
,,,2.156E-4,4.18,
,,,2.163E-4,4.22,
,,,2.17E-4,4.18,
,,,2.177E-4,4.14,
,,,2.1839999E-4,4.18,
,,,2.191E-4,4.18,
,,,2.198E-4,4.18,
,,,2.2049999E-4,4.18,
,,,2.212E-4,4.22,
,,,2.219E-4,4.22,
,,,2.2259999E-4,4.22,
,,,2.233E-4,4.38,
,,,2.2399999E-4,4.2599998,
,,,2.247E-4,4.22,
,,,2.254E-4,4.22,
,,,2.2609999E-4,4.18,
,,,2.268E-4,4.22,
,,,2.275E-4,4.22,
,,,2.2819999E-4,4.22,
,,,2.289E-4,4.2599998,
,,,2.296E-4,4.22,
,,,2.303E-4,4.22,
,,,2.31E-4,4.14,
,,,2.3169999E-4,4.18,
,,,2.324E-4,4.18,
,,,2.331E-4,4.18,
,,,2.3379999E-4,4.18,
,,,2.345E-4,4.22,
,,,2.352E-4,4.22,
,,,2.3589999E-4,4.22,
,,,2.366E-4,4.22,
,,,2.373E-4,4.14,
,,,2.38E-4,4.18,
,,,2.387E-4,4.18,
,,,2.3939999E-4,4.2599998,
,,,2.401E-4,4.18,
,,,2.408E-4,4.22,
,,,2.4149999E-4,4.22,
,,,2.422E-4,4.18,
,,,2.429E-4,4.18,
,,,2.4359999E-4,4.22,
,,,2.443E-4,4.14,
,,,2.45E-4,4.22,
,,,2.457E-4,4.18,
,,,2.4639998E-4,4.18,
,,,2.471E-4,4.22,
,,,2.478E-4,4.2599998,
,,,2.485E-4,4.22,
,,,2.492E-4,4.22,
,,,2.4989998E-4,4.22,
,,,2.506E-4,4.18,
,,,2.513E-4,4.22,
,,,2.52E-4,4.18,
,,,2.527E-4,4.22,
,,,2.534E-4,4.18,
,,,2.5409998E-4,4.22,
,,,2.548E-4,4.22,
,,,2.555E-4,4.2599998,
,,,2.562E-4,4.14,
,,,2.569E-4,4.14,
,,,2.5759998E-4,4.18,
,,,2.583E-4,4.18,
,,,2.59E-4,4.22,
,,,2.597E-4,4.22,
,,,2.604E-4,4.18,
,,,2.611E-4,4.22,
,,,2.6179999E-4,4.22,
,,,2.625E-4,4.22,
,,,2.632E-4,4.22,
,,,2.639E-4,4.18,
,,,2.646E-4,4.2599998,
,,,2.6529998E-4,4.22,
,,,2.66E-4,4.18,
,,,2.667E-4,4.22,
,,,2.674E-4,4.22,
,,,2.681E-4,4.22,
,,,2.688E-4,4.22,
,,,2.695E-4,4.22,
,,,2.702E-4,4.22,
,,,2.709E-4,4.18,
,,,2.716E-4,4.18,
,,,2.723E-4,4.2599998,
,,,2.7299998E-4,4.22,
,,,2.737E-4,4.22,
,,,2.744E-4,4.22,
,,,2.751E-4,4.22,
,,,2.758E-4,4.18,
,,,2.7649998E-4,4.14,
,,,2.772E-4,4.18,
,,,2.779E-4,4.18,
,,,2.786E-4,4.18,
,,,2.793E-4,4.22,
,,,2.8E-4,4.02,
,,,2.8069998E-4,4.18,
,,,2.814E-4,4.18,
,,,2.821E-4,4.22,
,,,2.828E-4,4.22,
,,,2.835E-4,4.22,
,,,2.8419998E-4,4.22,
,,,2.849E-4,4.22,
,,,2.856E-4,4.3399997,
,,,2.863E-4,4.22,
,,,2.87E-4,4.22,
,,,2.877E-4,4.14,
,,,2.8839998E-4,4.18,
,,,2.891E-4,4.22,
,,,2.898E-4,4.18,
,,,2.905E-4,4.18,
,,,2.912E-4,4.18,
,,,2.9189998E-4,4.22,
,,,2.926E-4,4.18,
,,,2.933E-4,4.18,
,,,2.94E-4,4.18,
,,,2.947E-4,4.02,
,,,2.954E-4,4.18,
,,,2.9609998E-4,4.2599998,
,,,2.968E-4,4.18,
,,,2.975E-4,4.18,
,,,2.982E-4,4.22,
,,,2.989E-4,4.18,
,,,2.9959998E-4,4.22,
,,,3.003E-4,4.22,
,,,3.01E-4,4.22,
,,,3.017E-4,4.22,
,,,3.024E-4,4.22,
,,,3.031E-4,4.22,
,,,3.0379998E-4,4.14,
,,,3.045E-4,4.2599998,
,,,3.052E-4,4.22,
,,,3.059E-4,4.22,
,,,3.066E-4,4.22,
,,,3.0729998E-4,4.2599998,
,,,3.08E-4,4.2599998,
,,,3.087E-4,4.22,
,,,3.094E-4,4.18,
,,,3.101E-4,4.22,
,,,3.1079998E-4,4.22,
,,,3.1149999E-4,4.22,
,,,3.122E-4,4.2599998,
,,,3.129E-4,4.18,
,,,3.136E-4,4.22,
,,,3.143E-4,4.22,
,,,3.1499998E-4,4.22,
,,,3.157E-4,4.18,
,,,3.164E-4,4.18,
,,,3.171E-4,4.18,
,,,3.178E-4,4.18,
,,,3.1849998E-4,4.22,
,,,3.192E-4,4.22,
,,,3.199E-4,4.18,
,,,3.206E-4,4.2599998,
,,,3.213E-4,4.18,
,,,3.22E-4,4.22,
,,,3.2269998E-4,4.22,
,,,3.234E-4,4.22,
,,,3.241E-4,4.22,
,,,3.248E-4,4.22,
,,,3.255E-4,4.22,
,,,3.2619998E-4,4.2599998,
,,,3.269E-4,4.22,
,,,3.276E-4,4.22,
,,,3.283E-4,4.22,
,,,3.29E-4,4.22,
,,,3.297E-4,4.22,
,,,3.3039998E-4,4.22,
,,,3.311E-4,4.22,
,,,3.318E-4,4.18,
,,,3.325E-4,4.22,
,,,3.332E-4,4.22,
,,,3.3389998E-4,4.22,
,,,3.346E-4,4.18,
,,,3.353E-4,4.22,
,,,3.36E-4,4.18,
,,,3.367E-4,3.9399998,
,,,3.374E-4,4.14,
,,,3.3809998E-4,4.18,
,,,3.388E-4,4.18,
,,,3.395E-4,4.22,
,,,3.402E-4,4.22,
,,,3.409E-4,4.22,
,,,3.4159998E-4,4.22,
,,,3.423E-4,4.22,
,,,3.43E-4,4.18,
,,,3.437E-4,4.22,
,,,3.444E-4,4.2999997,
,,,3.4509998E-4,4.2599998,
,,,3.4579998E-4,4.22,
,,,3.465E-4,4.22,
,,,3.472E-4,4.22,
,,,3.479E-4,4.2599998,
,,,3.486E-4,4.22,
,,,3.4929998E-4,4.22,
,,,3.5E-4,4.22,
,,,3.507E-4,4.22,
,,,3.514E-4,4.18,
,,,3.521E-4,4.22,
,,,3.5279998E-4,4.2999997,
,,,3.5349999E-4,4.2599998,
,,,3.542E-4,4.22,
,,,3.549E-4,4.22,
,,,3.556E-4,4.18,
,,,3.563E-4,4.18,
,,,3.5699998E-4,4.06,
,,,3.577E-4,4.22,
,,,3.584E-4,4.14,
,,,3.591E-4,4.22,
,,,3.598E-4,4.22,
,,,3.6049998E-4,4.18,
,,,3.612E-4,4.14,
,,,3.619E-4,4.18,
,,,3.626E-4,4.22,
,,,3.633E-4,4.22,
,,,3.64E-4,4.18,
,,,3.6469998E-4,4.2599998,
,,,3.654E-4,4.22,
,,,3.661E-4,4.22,
,,,3.668E-4,4.22,
,,,3.675E-4,4.18,
,,,3.6819998E-4,4.22,
,,,3.689E-4,4.2999997,
,,,3.696E-4,4.2599998,
,,,3.703E-4,4.22,
,,,3.71E-4,4.22,
,,,3.717E-4,4.22,
,,,3.7239998E-4,4.22,
,,,3.731E-4,4.22,
,,,3.738E-4,4.18,
,,,3.745E-4,4.22,
,,,3.752E-4,4.18,
,,,3.7589998E-4,4.18,
,,,3.766E-4,4.14,
,,,3.773E-4,4.18,
,,,3.78E-4,4.22,
,,,3.787E-4,4.22,
,,,3.7939998E-4,4.22,
,,,3.8009998E-4,4.22,
,,,3.808E-4,4.22,
,,,3.815E-4,4.22,
,,,3.822E-4,4.22,
,,,3.829E-4,4.18,
,,,3.8359998E-4,4.22,
,,,3.843E-4,4.2599998,
,,,3.85E-4,4.18,
,,,3.857E-4,4.22,
,,,3.864E-4,4.22,
,,,3.8709998E-4,4.18,
,,,3.8779998E-4,4.22,
,,,3.885E-4,4.22,
,,,3.892E-4,4.22,
,,,3.899E-4,4.22,
,,,3.906E-4,4.22,
,,,3.9129998E-4,4.22,
,,,3.92E-4,4.22,
,,,3.927E-4,4.1,
,,,3.934E-4,4.2599998,
,,,3.941E-4,4.22,
,,,3.9479998E-4,4.22,
,,,3.9549998E-4,4.18,
,,,3.962E-4,4.18,
,,,3.969E-4,4.22,
,,,3.976E-4,4.22,
,,,3.983E-4,4.22,
,,,3.9899998E-4,4.22,
,,,3.997E-4,4.22,
,,,4.004E-4,4.22,
,,,4.011E-4,4.2599998,
,,,4.018E-4,4.22,
,,,4.0249998E-4,4.22,
,,,4.0319999E-4,4.18,
,,,4.039E-4,4.2599998,
,,,4.046E-4,4.22,
,,,4.053E-4,4.22,
,,,4.06E-4,4.22,
,,,4.0669998E-4,4.22,
,,,4.074E-4,4.18,
,,,4.081E-4,4.22,
,,,4.088E-4,4.22,
,,,4.095E-4,4.18,
,,,4.1019998E-4,4.06,
,,,4.109E-4,4.22,
,,,4.116E-4,4.22,
,,,4.123E-4,4.22,
,,,4.13E-4,4.22,
,,,4.1369998E-4,4.18,
,,,4.1439998E-4,4.18,
,,,4.151E-4,4.18,
,,,4.158E-4,4.18,
,,,4.165E-4,4.18,
,,,4.172E-4,4.14,
,,,4.1789998E-4,4.18,
,,,4.186E-4,4.22,
,,,4.193E-4,4.2999997,
,,,4.2E-4,4.22,
,,,4.207E-4,4.1,
,,,4.2139998E-4,4.22,
,,,4.2209998E-4,4.22,
,,,4.228E-4,4.22,
,,,4.235E-4,4.2599998,
,,,4.242E-4,4.2599998,
,,,4.249E-4,4.22,
,,,4.2559998E-4,4.3399997,
,,,4.263E-4,4.22,
,,,4.27E-4,4.18,
,,,4.277E-4,4.22,
,,,4.284E-4,4.22,
,,,4.2909998E-4,4.22,
,,,4.2979998E-4,4.22,
,,,4.305E-4,4.22,
,,,4.312E-4,4.22,
,,,4.319E-4,4.22,
,,,4.326E-4,4.22,
,,,4.3329998E-4,4.2599998,
,,,4.34E-4,4.2999997,
,,,4.347E-4,4.18,
,,,4.354E-4,4.22,
,,,4.361E-4,4.18,
,,,4.3679998E-4,4.18,
,,,4.3749998E-4,4.22,
,,,4.382E-4,4.22,
,,,4.389E-4,4.22,
,,,4.396E-4,4.22,
,,,4.403E-4,4.18,
,,,4.4099998E-4,4.18,
,,,4.417E-4,4.1,
,,,4.424E-4,4.22,
,,,4.431E-4,4.2599998,
,,,4.438E-4,4.2599998,
,,,4.4449998E-4,4.22,
,,,4.4519998E-4,4.22,
,,,4.459E-4,4.22,
,,,4.466E-4,4.18,
,,,4.473E-4,4.22,
,,,4.4799998E-4,4.22,
,,,4.4869998E-4,4.22,
,,,4.494E-4,4.18,
,,,4.501E-4,4.3399997,
,,,4.508E-4,4.2599998,
,,,4.515E-4,4.22,
,,,4.5219998E-4,4.22,
,,,4.5289999E-4,4.22,
,,,4.536E-4,4.22,
,,,4.543E-4,4.18,
,,,4.55E-4,4.18,
,,,4.5569998E-4,4.18,
,,,4.5639998E-4,4.22,
,,,4.571E-4,4.22,
,,,4.578E-4,4.2999997,
,,,4.585E-4,4.2599998,
,,,4.592E-4,4.22,
,,,4.5989998E-4,4.22,
,,,4.606E-4,4.22,
,,,4.613E-4,4.22,
,,,4.62E-4,4.22,
,,,4.627E-4,4.2599998,
,,,4.6339998E-4,4.22,
,,,4.6409998E-4,4.22,
,,,4.648E-4,4.22,
,,,4.655E-4,4.14,
,,,4.662E-4,4.02,
,,,4.669E-4,4.18,
,,,4.6759998E-4,4.22,
,,,4.683E-4,4.18,
,,,4.69E-4,4.22,
,,,4.697E-4,4.22,
,,,4.704E-4,4.22,
,,,4.7109998E-4,4.22,
,,,4.7179998E-4,4.22,
,,,4.725E-4,4.2599998,
,,,4.732E-4,4.18,
,,,4.739E-4,4.18,
,,,4.746E-4,4.22,
,,,4.7529998E-4,4.22,
,,,4.76E-4,4.18,
,,,4.767E-4,4.18,
,,,4.774E-4,4.22,
,,,4.781E-4,4.22,
,,,4.7879998E-4,4.18,
,,,4.7949998E-4,4.22,
,,,4.802E-4,4.22,
,,,4.809E-4,4.22,
,,,4.816E-4,4.22,
,,,4.823E-4,4.42,
,,,4.8299998E-4,4.42,
,,,4.837E-4,4.22,
,,,4.844E-4,4.22,
,,,4.851E-4,4.22,
,,,4.858E-4,4.22,
,,,4.8649998E-4,4.22,
,,,4.8719998E-4,4.22,
,,,4.879E-4,4.22,
,,,4.886E-4,4.22,
,,,4.893E-4,4.22,
,,,4.9E-4,4.18,
,,,4.907E-4,4.2599998,
,,,4.914E-4,4.22,
,,,4.9209996E-4,4.1,
,,,4.9279997E-4,4.22,
,,,4.935E-4,4.18,
,,,4.942E-4,4.18,
,,,4.949E-4,4.18,
,,,4.956E-4,4.22,
,,,4.963E-4,4.22,
,,,4.97E-4,4.18,
,,,4.977E-4,4.22,
,,,4.984E-4,4.1,
,,,4.991E-4,4.22,
,,,4.9979996E-4,4.22,
,,,5.0049997E-4,4.22,
,,,5.012E-4,4.22,
,,,5.019E-4,4.2599998,
,,,5.026E-4,4.22,
,,,5.033E-4,4.22,
,,,5.04E-4,4.18,
,,,5.047E-4,4.22,
,,,5.054E-4,4.22,
,,,5.061E-4,4.22,
,,,5.068E-4,4.22,
,,,5.0749996E-4,4.22,
,,,5.0819997E-4,4.18,
,,,5.089E-4,4.18,
,,,5.096E-4,4.22,
,,,5.103E-4,4.22,
,,,5.11E-4,4.22,
,,,5.117E-4,4.22,
,,,5.124E-4,4.22,
,,,5.131E-4,4.22,
,,,5.138E-4,4.14,
,,,5.145E-4,4.46,
,,,5.1519996E-4,4.22,
,,,5.1589997E-4,4.18,
,,,5.166E-4,4.18,
,,,5.173E-4,4.18,
,,,5.18E-4,4.22,
,,,5.187E-4,4.18,
,,,5.194E-4,4.22,
,,,5.201E-4,4.22,
,,,5.208E-4,4.22,
,,,5.215E-4,4.2599998,
,,,5.222E-4,4.3399997,
,,,5.2289997E-4,4.2599998,
,,,5.2359997E-4,4.22,
,,,5.243E-4,4.22,
,,,5.25E-4,4.22,
,,,5.257E-4,4.18,
,,,5.264E-4,4.18,
,,,5.271E-4,4.22,
,,,5.278E-4,4.18,
,,,5.285E-4,4.22,
,,,5.292E-4,4.18,
,,,5.299E-4,4.22,
,,,5.3059997E-4,4.38,
,,,5.313E-4,4.2999997,
,,,5.32E-4,4.22,
,,,5.327E-4,4.22,
,,,5.334E-4,4.18,
,,,5.341E-4,4.18,
,,,5.348E-4,4.18,
,,,5.355E-4,4.22,
,,,5.362E-4,4.18,
,,,5.369E-4,4.22,
,,,5.376E-4,4.22,
,,,5.3829997E-4,4.22,
,,,5.39E-4,4.22,
,,,5.397E-4,4.22,
,,,5.404E-4,4.22,
,,,5.411E-4,4.2599998,
,,,5.418E-4,4.2599998,
,,,5.425E-4,4.22,
