run,t_ms,n,flags,pwm_pct,fan1_rpm,fan2_rpm,fan3_rpm,fan4_rpm,in_V,in_uV,in_A,fan12_V,fan12_uV,fan12_A,b5in_V,b5in_uV,b5in_A,b5out_V,b5out_uV,b5out_A,fan1_V,fan1_uV,fan1_A,fan2_V,fan2_uV,fan2_A,fan3_V,fan3_uV,fan3_A,fan4_V,fan4_uV,fan4_A,fan5_V,fan5_uV,fan5_A,fan6_V,fan6_uV,fan6_A,fan7_V,fan7_uV,fan7_A,fan8_V,fan8_uV,fan8_A,fan9_V,fan9_uV,fan9_A,fan10_V,fan10_uV,fan10_A,pc_time_s
6,107715,1,0,5.94,0.0,0.0,0.0,0.0,14.9000,1107.5,1.10750,12.0387,1272.5,1.27250,12.0400,1192.5,0.03614,5.0812,695.0,0.06950,12.0287,4777.5,0.47775,12.0250,5932.5,0.59325,12.0350,1180.0,0.11800,12.0363,-5.0,-0.00050,12.0387,-7.5,-0.00075,12.0363,-7.5,-0.00075,12.0375,-5.0,-0.00050,12.0387,-5.0,-0.00050,12.0400,-5.0,-0.00050,12.0412,-7.5,-0.00075,8.02
6,108072,1,0,6.24,0.0,0.0,0.0,0.0,14.9375,837.5,0.83750,12.0575,965.0,0.96500,12.0625,1187.5,0.03598,5.0812,695.0,0.06950,12.0538,3530.0,0.35300,12.0525,4647.5,0.46475,12.0588,872.5,0.08725,12.0600,-5.0,-0.00050,12.0612,-7.5,-0.00075,12.0538,-7.5,-0.00075,12.0562,-5.0,-0.00050,12.0562,-5.0,-0.00050,12.0562,-5.0,-0.00050,12.0575,-7.5,-0.00075,8.36
6,108408,1,0,6.52,322.2,467.0,309.8,0.0,14.9850,477.5,0.47750,12.0512,540.0,0.54000,12.0525,1190.0,0.03606,5.0812,697.5,0.06975,12.0487,1990.0,0.19900,12.0475,2502.5,0.25025,12.0512,510.0,0.05100,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.0500,-7.5,-0.00075,12.0500,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0525,-7.5,-0.00075,8.70
6,108744,1,0,6.80,525.3,393.1,393.3,0.0,14.9875,447.5,0.44750,12.0512,500.0,0.50000,12.0525,1190.0,0.03606,5.0812,697.5,0.06975,12.0500,1865.0,0.18650,12.0462,2312.5,0.23125,12.0512,485.0,0.04850,12.0525,-5.0,-0.00050,12.0525,-7.5,-0.00075,12.0487,-7.5,-0.00075,12.0512,-5.0,-0.00050,12.0500,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0512,-7.5,-0.00075,9.04
6,109081,1,0,7.08,529.8,565.4,565.8,0.0,14.9925,415.0,0.41500,12.0512,462.5,0.46250,12.0538,1190.0,0.03606,5.0812,697.5,0.06975,12.0500,1730.0,0.17300,12.0475,2160.0,0.21600,12.0525,447.5,0.04475,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.0500,-7.5,-0.00075,12.0512,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0525,-7.5,-0.00075,9.38
6,109417,1,0,7.36,512.6,506.4,629.0,0.0,14.9975,377.5,0.37750,12.0512,417.5,0.41750,12.0525,1195.0,0.03621,5.0812,697.5,0.06975,12.0487,1570.0,0.15700,12.0462,1932.5,0.19325,12.0512,410.0,0.04100,12.0512,-5.0,-0.00050,12.0525,-7.5,-0.00075,12.0487,-7.5,-0.00075,12.0500,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0525,-7.5,-0.00075,9.70
6,109753,1,0,7.64,661.6,658.5,607.3,0.0,15.0025,342.5,0.34250,12.0512,370.0,0.37000,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0500,1385.0,0.13850,12.0475,1740.0,0.17400,12.0512,360.0,0.03600,12.0512,-5.0,-0.00050,12.0525,-7.5,-0.00075,12.0500,-7.5,-0.00075,12.0512,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0525,-7.5,-0.00075,10.06
6,110110,1,0,7.93,705.0,702.2,583.0,0.0,15.0062,305.0,0.30500,12.0512,327.5,0.32750,12.0525,1195.0,0.03621,5.0812,697.5,0.06975,12.0500,1227.5,0.12275,12.0487,1512.5,0.15125,12.0525,315.0,0.03150,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.0500,-7.5,-0.00075,12.0512,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,10.40
6,110447,1,0,8.21,613.3,773.8,856.7,0.0,15.0112,272.5,0.27250,12.0512,287.5,0.28750,12.0525,1195.0,0.03621,5.0812,697.5,0.06975,12.0512,1082.5,0.10825,12.0487,1337.5,0.13375,12.0525,277.5,0.02775,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.0500,-7.5,-0.00075,12.0512,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0512,-5.0,-0.00050,12.0525,-7.5,-0.00075,10.73
6,110783,1,0,8.49,629.8,749.4,801.6,0.0,15.0150,245.0,0.24500,12.0512,252.5,0.25250,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0512,957.5,0.09575,12.0487,1192.5,0.11925,12.0525,242.5,0.02425,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.0500,-7.5,-0.00075,12.0512,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,11.08
6,111119,1,0,8.77,769.8,1018.7,641.3,0.0,15.0187,222.5,0.22250,12.0512,225.0,0.22500,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0525,855.0,0.08550,12.0500,1060.0,0.10600,12.0525,220.0,0.02200,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,11.41
6,111455,1,0,9.05,646.3,964.2,645.6,0.0,15.0225,200.0,0.20000,12.0512,200.0,0.20000,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0525,765.0,0.07650,12.0500,947.5,0.09475,12.0538,195.0,0.01950,12.0538,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,11.74
6,111792,1,0,9.34,778.0,772.4,863.6,0.0,15.0250,180.0,0.18000,12.0525,175.0,0.17500,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0525,665.0,0.06650,12.0500,827.5,0.08275,12.0538,170.0,0.01700,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.10
6,112149,1,0,9.63,819.5,768.8,644.8,0.0,15.0262,165.0,0.16500,12.0525,157.5,0.15750,12.0525,1190.0,0.03606,5.0812,697.5,0.06975,12.0525,597.5,0.05975,12.0500,752.5,0.07525,12.0538,152.5,0.01525,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.44
6,112485,1,0,9.91,764.5,845.3,849.6,0.0,15.0275,155.0,0.15500,12.0525,145.0,0.14500,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0538,542.5,0.05425,12.0512,685.0,0.06850,12.0538,137.5,0.01375,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.77
6,112821,1,0,10.19,629.2,625.6,628.1,0.0,15.0287,147.5,0.14750,12.0525,135.0,0.13500,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0538,510.0,0.05100,12.0512,647.5,0.06475,12.0550,127.5,0.01275,12.0550,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0538,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,13.12
6,113158,1,0,10.47,618.7,738.6,617.7,0.0,15.0287,142.5,0.14250,12.0525,127.5,0.12750,12.0525,1190.0,0.03606,5.0812,697.5,0.06975,12.0538,485.0,0.04850,12.0512,617.5,0.06175,12.0550,120.0,0.01200,12.0550,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0538,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,13.45
6,113494,1,0,10.75,609.1,849.4,608.4,0.0,15.0287,140.0,0.14000,12.0525,127.5,0.12750,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0538,485.0,0.04850,12.0512,605.0,0.06050,12.0538,117.5,0.01175,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,13.78
6,113830,1,0,11.03,653.0,715.3,834.7,0.0,15.0287,137.5,0.13750,12.0525,125.0,0.12500,12.0525,1195.0,0.03621,5.0812,697.5,0.06975,12.0538,472.5,0.04725,12.0512,597.5,0.05975,12.0550,117.5,0.01175,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0538,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,14.14
6,114187,1,0,11.33,589.1,704.7,587.8,0.0,15.0287,140.0,0.14000,12.0525,127.5,0.12750,12.0525,1190.0,0.03606,5.0812,697.5,0.06975,12.0538,492.5,0.04925,12.0512,612.5,0.06125,12.0550,117.5,0.01175,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0538,-7.5,-0.00075,14.49
6,114524,1,0,11.61,726.4,694.6,576.6,0.0,15.0287,142.5,0.14250,12.0525,130.0,0.13000,12.0525,1195.0,0.03621,5.0812,697.5,0.06975,12.0538,502.5,0.05025,12.0512,625.0,0.06250,12.0538,120.0,0.01200,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,14.81
6,114860,1,0,11.89,689.0,802.0,683.5,0.0,15.0287,147.5,0.14750,12.0525,137.5,0.13750,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0538,525.0,0.05250,12.0512,652.5,0.06525,12.0538,125.0,0.01250,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0538,-7.5,-0.00075,15.15
6,115196,1,0,12.17,854.1,568.2,706.7,0.0,15.0275,152.5,0.15250,12.0525,142.5,0.14250,12.0525,1195.0,0.03621,5.0812,697.5,0.06975,12.0538,545.0,0.05450,12.0512,682.5,0.06825,12.0538,135.0,0.01350,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0538,-7.5,-0.00075,15.49
6,115532,1,0,12.45,880.5,790.6,562.5,0.0,15.0287,155.0,0.15500,12.0525,147.5,0.14750,12.0525,1190.0,0.03606,5.0812,697.5,0.06975,12.0538,555.0,0.05550,12.0512,695.0,0.06950,12.0538,137.5,0.01375,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,15.82
6,115869,1,0,12.73,563.7,562.6,560.3,0.0,15.0275,162.5,0.16250,12.0525,152.5,0.15250,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0538,580.0,0.05800,12.0500,732.5,0.07325,12.0538,140.0,0.01400,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-5.0,-0.00050,12.0538,-7.5,-0.00075,16.18
6,116226,1,0,13.03,625.3,786.7,558.4,0.0,15.0262,167.5,0.16750,12.0525,162.5,0.16250,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0525,620.0,0.06200,12.0512,767.5,0.07675,12.0538,147.5,0.01475,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,16.51
6,116562,1,0,13.31,677.2,676.0,558.5,0.0,15.0262,175.0,0.17500,12.0525,167.5,0.16750,12.0525,1195.0,0.03621,5.0812,697.5,0.06975,12.0525,642.5,0.06425,12.0500,810.0,0.08100,12.0538,160.0,0.01600,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,16.86
6,116898,1,0,13.59,630.6,707.4,702.5,0.0,15.0250,177.5,0.17750,12.0512,172.5,0.17250,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0525,660.0,0.06600,12.0500,825.0,0.08250,12.0538,162.5,0.01625,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0512,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,17.19
6,117235,1,0,13.87,570.9,911.1,753.4,0.0,15.0237,182.5,0.18250,12.0512,180.0,0.18000,12.0525,1190.0,0.03606,5.0812,697.5,0.06975,12.0525,685.0,0.06850,12.0500,845.0,0.08450,12.0538,167.5,0.01675,12.0538,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,17.53
6,117571,1,0,14.15,575.2,729.9,571.1,0.0,15.0237,187.5,0.18750,12.0512,185.0,0.18500,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0525,705.0,0.07050,12.0500,880.0,0.08800,12.0538,177.5,0.01775,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,17.87
6,117907,1,0,14.43,580.1,694.7,575.3,0.0,15.0225,192.5,0.19250,12.0512,192.5,0.19250,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0525,727.5,0.07275,12.0500,910.0,0.09100,12.0525,187.5,0.01875,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,12.0500,-7.5,-0.00075,12.0512,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,18.20
6,118264,1,0,14.73,586.5,744.6,697.0,0.0,15.0225,195.0,0.19500,12.0512,195.0,0.19500,12.0525,1192.5,0.03614,5.0812,697.5,0.06975,12.0525,737.5,0.07375,12.0500,915.0,0.09150,12.0538,182.5,0.01825,12.0538,-5.0,-0.00050,12.0550,-7.5,-0.00075,12.0512,-7.5,-0.00075,12.0512,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0525,-5.0,-0.00050,12.0538,-7.5,-0.00075,18.56
