run,t_ms,n,flags,pwm_pct,fan1_rpm,fan2_rpm,fan3_rpm,fan4_rpm,in_V,in_uV,in_A,fan12_V,fan12_uV,fan12_A,b5in_V,b5in_uV,b5in_A,b5out_V,b5out_uV,b5out_A,fan1_V,fan1_uV,fan1_A,fan2_V,fan2_uV,fan2_A,fan3_V,fan3_uV,fan3_A,fan4_V,fan4_uV,fan4_A,fan5_V,fan5_uV,fan5_A,fan6_V,fan6_uV,fan6_A,fan7_V,fan7_uV,fan7_A,fan8_V,fan8_uV,fan8_A,fan9_V,fan9_uV,fan9_A,fan10_V,fan10_uV,fan10_A,pc_time_s
5,648537,1,0,97.15,2976.6,2805.3,4662.9,0.0,14.5887,2607.5,2.60750,11.1163,2955.0,2.95500,11.1213,1287.5,0.03902,5.0800,702.5,0.07025,11.0925,10892.5,1.08925,11.0850,13967.5,1.39675,11.1025,3302.5,0.33025,11.1075,-5.0,-0.00050,11.1100,-7.5,-0.00075,11.1075,-7.5,-0.00075,11.1087,-5.0,-0.00050,11.1087,-5.0,-0.00050,11.1100,-5.0,-0.00050,11.1112,-7.5,-0.00075,4.27
5,648873,1,0,96.87,2946.1,2803.7,9051.0,0.0,14.5937,2575.0,2.57500,11.1250,2920.0,2.92000,11.1287,1300.0,0.03939,5.0800,707.5,0.07075,11.1000,10812.5,1.08125,11.0962,13667.5,1.36675,11.1125,3265.0,0.32650,11.1163,-5.0,-0.00050,11.1175,-7.5,-0.00075,11.1150,-7.5,-0.00075,11.1175,-5.0,-0.00050,11.1175,-5.0,-0.00050,11.1187,-5.0,-0.00050,11.1213,-7.5,-0.00075,4.61
5,649361,1,0,96.46,3040.0,2692.2,9178.1,0.0,14.5950,2560.0,2.56000,11.1300,2900.0,2.90000,11.1350,1302.5,0.03947,5.0800,712.5,0.07125,11.1037,10597.5,1.05975,11.0988,13762.5,1.37625,11.1137,3272.5,0.32725,11.1200,-5.0,-0.00050,11.1213,-7.5,-0.00075,11.1175,-7.5,-0.00075,11.1175,-5.0,-0.00050,11.1200,-5.0,-0.00050,11.1213,-5.0,-0.00050,11.1225,-7.5,-0.00075,5.09
5,649697,1,0,96.18,2616.3,2695.5,9113.5,0.0,14.5925,2582.5,2.58250,11.1225,2925.0,2.92500,11.1275,1312.5,0.03977,5.0800,715.0,0.07150,11.0950,10767.5,1.07675,11.0900,13870.0,1.38700,11.1087,3217.5,0.32175,11.1150,-5.0,-0.00050,11.1175,-7.5,-0.00075,11.1137,-7.5,-0.00075,11.1137,-5.0,-0.00050,11.1163,-5.0,-0.00050,11.1175,-5.0,-0.00050,11.1175,-7.5,-0.00075,5.43
5,650033,1,0,95.90,2607.7,2695.3,3754.7,0.0,14.5988,2530.0,2.53000,11.1400,2857.5,2.85750,11.1462,1290.0,0.03909,5.0800,705.0,0.07050,11.1112,10510.0,1.05100,11.1075,13540.0,1.35400,11.1250,3250.0,0.32500,11.1312,-5.0,-0.00050,11.1325,-7.5,-0.00075,11.1262,-7.5,-0.00075,11.1287,-5.0,-0.00050,11.1337,-5.0,-0.00050,11.1350,-5.0,-0.00050,11.1350,-7.5,-0.00075,5.77
5,650369,1,0,95.62,2827.0,2676.7,2921.4,0.0,14.6000,2525.0,2.52500,11.1362,2857.5,2.85750,11.1388,1287.5,0.03902,5.0800,702.5,0.07025,11.1075,10552.5,1.05525,11.1037,13480.0,1.34800,11.1213,3265.0,0.32650,11.1250,-5.0,-0.00050,11.1275,-7.5,-0.00075,11.1262,-7.5,-0.00075,11.1287,-5.0,-0.00050,11.1300,-5.0,-0.00050,11.1337,-5.0,-0.00050,11.1350,-7.5,-0.00075,6.09
5,650820,1,0,95.25,2755.1,2692.6,2622.5,0.0,14.6000,2520.0,2.52000,11.1388,2857.5,2.85750,11.1438,1285.0,0.03894,5.0800,702.5,0.07025,11.1163,10165.0,1.01650,11.1100,13785.0,1.37850,11.1250,3297.5,0.32975,11.1300,-5.0,-0.00050,11.1325,-7.5,-0.00075,11.1325,-7.5,-0.00075,11.1337,-5.0,-0.00050,11.1312,-5.0,-0.00050,11.1325,-5.0,-0.00050,11.1350,-7.5,-0.00075,6.54
5,651156,1,0,94.97,2915.9,2583.2,2404.3,0.0,14.5988,2530.0,2.53000,11.1362,2865.0,2.86500,11.1412,1287.5,0.03902,5.0800,702.5,0.07025,11.1100,10160.0,1.01600,11.1050,13842.5,1.38425,11.1237,3250.0,0.32500,11.1275,-5.0,-0.00050,11.1287,-7.5,-0.00075,11.1237,-7.5,-0.00075,11.1250,-5.0,-0.00050,11.1275,-5.0,-0.00050,11.1287,-5.0,-0.00050,11.1300,-7.5,-0.00075,6.89
5,651513,1,0,94.67,2907.8,2635.1,3204.9,0.0,14.6062,2477.5,2.47750,11.1575,2802.5,2.80250,11.1625,1285.0,0.03894,5.0800,702.5,0.07025,11.1312,9932.5,0.99325,11.1262,13590.0,1.35900,11.1462,3272.5,0.32725,11.1512,-5.0,-0.00050,11.1525,-7.5,-0.00075,11.1475,-7.5,-0.00075,11.1487,-5.0,-0.00050,11.1525,-5.0,-0.00050,11.1537,-5.0,-0.00050,11.1525,-7.5,-0.00075,7.24
5,651849,1,0,94.39,2671.3,3223.4,2409.3,0.0,14.6075,2465.0,2.46500,11.1625,2792.5,2.79250,11.1662,1287.5,0.03902,5.0800,702.5,0.07025,11.1362,10092.5,1.00925,11.1312,13272.5,1.32725,11.1462,3245.0,0.32450,11.1525,-5.0,-0.00050,11.1537,-7.5,-0.00075,11.1525,-7.5,-0.00075,11.1537,-5.0,-0.00050,11.1550,-5.0,-0.00050,11.1575,-5.0,-0.00050,11.1587,-7.5,-0.00075,7.57
5,652338,1,0,93.98,2469.2,2777.0,2721.3,0.0,14.6075,2465.0,2.46500,11.1650,2790.0,2.79000,11.1700,1285.0,0.03894,5.0800,705.0,0.07050,11.1400,10020.0,1.00200,11.1325,13307.5,1.33075,11.1487,3260.0,0.32600,11.1562,-5.0,-0.00050,11.1562,-7.5,-0.00075,11.1525,-7.5,-0.00075,11.1537,-5.0,-0.00050,11.1562,-5.0,-0.00050,11.1575,-5.0,-0.00050,11.1587,-7.5,-0.00075,8.06
5,652673,1,0,93.70,2783.7,2707.2,2523.8,0.0,14.6125,2425.0,2.42500,11.1750,2747.5,2.74750,11.1788,1285.0,0.03894,5.0800,705.0,0.07050,11.1512,9877.5,0.98775,11.1450,13007.5,1.30075,11.1613,3297.5,0.32975,11.1650,-5.0,-0.00050,11.1675,-7.5,-0.00075,11.1675,-7.5,-0.00075,11.1687,-5.0,-0.00050,11.1687,-5.0,-0.00050,11.1712,-5.0,-0.00050,11.1737,-7.5,-0.00075,8.40
5,653009,1,0,93.42,3023.2,2547.6,2963.1,0.0,14.6212,2355.0,2.35500,11.2013,2675.0,2.67500,11.2063,1287.5,0.03902,5.0800,702.5,0.07025,11.1775,9715.0,0.97150,11.1725,12392.5,1.23925,11.1887,3242.5,0.32425,11.1925,-5.0,-0.00050,11.1950,-7.5,-0.00075,11.1887,-7.5,-0.00075,11.1900,-5.0,-0.00050,11.1925,-5.0,-0.00050,11.1937,-5.0,-0.00050,11.1950,-7.5,-0.00075,8.73
5,653345,1,0,93.14,2764.4,2538.4,2857.2,0.0,14.6187,2375.0,2.37500,11.1937,2687.5,2.68750,11.1987,1282.5,0.03886,5.0800,702.5,0.07025,11.1687,9715.0,0.97150,11.1637,12630.0,1.26300,11.1788,3287.5,0.32875,11.1838,-5.0,-0.00050,11.1862,-7.5,-0.00075,11.1825,-7.5,-0.00075,11.1850,-5.0,-0.00050,11.1875,-5.0,-0.00050,11.1887,-5.0,-0.00050,11.1887,-7.5,-0.00075,9.07
5,653844,1,0,92.73,2556.6,3059.9,2855.6,0.0,14.6237,2337.5,2.33750,11.1987,2647.5,2.64750,11.2037,1282.5,0.03886,5.0800,702.5,0.07025,11.1725,9512.5,0.95125,11.1675,12537.5,1.25375,11.1850,3245.0,0.32450,11.1900,-5.0,-0.00050,11.1912,-7.5,-0.00075,11.1875,-7.5,-0.00075,11.1887,-5.0,-0.00050,11.1925,-5.0,-0.00050,11.1950,-5.0,-0.00050,11.1950,-7.5,-0.00075,9.57
5,654179,1,0,92.45,2984.7,3055.0,2855.2,0.0,14.6275,2312.5,2.31250,11.2100,2620.0,2.62000,11.2137,1280.0,0.03879,5.0800,702.5,0.07025,11.1875,9527.5,0.95275,11.1800,12165.0,1.21650,11.1937,3232.5,0.32325,11.1975,-5.0,-0.00050,11.1962,-7.5,-0.00075,11.2000,-7.5,-0.00075,11.2013,-5.0,-0.00050,11.2013,-5.0,-0.00050,11.2037,-5.0,-0.00050,11.2050,-7.5,-0.00075,9.90
5,654515,1,0,92.17,3011.7,2576.2,2619.9,0.0,14.6300,2282.5,2.28250,11.2187,2587.5,2.58750,11.2212,1280.0,0.03879,5.0800,702.5,0.07025,11.1937,9332.5,0.93325,11.1887,12122.5,1.21225,11.2063,3217.5,0.32175,11.2137,-5.0,-0.00050,11.2137,-7.5,-0.00075,11.2087,-7.5,-0.00075,11.2100,-5.0,-0.00050,11.2125,-5.0,-0.00050,11.2137,-5.0,-0.00050,11.2137,-7.5,-0.00075,10.24
5,654851,1,0,91.89,3325.2,2405.6,2720.0,0.0,14.6337,2260.0,2.26000,11.2238,2562.5,2.56250,11.2287,1275.0,0.03864,5.0800,702.5,0.07025,11.2013,9200.0,0.92000,11.1962,11947.5,1.19475,11.2100,3240.0,0.32400,11.2125,-5.0,-0.00050,11.2150,-7.5,-0.00075,11.2150,-7.5,-0.00075,11.2175,-5.0,-0.00050,11.2162,-5.0,-0.00050,11.2187,-5.0,-0.00050,11.2212,-7.5,-0.00075,10.57
5,655347,1,0,91.48,2624.8,2615.5,2926.4,0.0,14.6300,2285.0,2.28500,11.2175,2590.0,2.59000,11.2187,1270.0,0.03848,5.0800,702.5,0.07025,11.1937,9452.5,0.94525,11.1900,11970.0,1.19700,11.2037,3222.5,0.32225,11.2087,-5.0,-0.00050,11.2087,-7.5,-0.00075,11.2075,-7.5,-0.00075,11.2087,-5.0,-0.00050,11.2100,-5.0,-0.00050,11.2125,-5.0,-0.00050,11.2137,-7.5,-0.00075,11.07
5,655683,1,0,91.20,2730.4,2392.2,2505.7,0.0,14.6362,2240.0,2.24000,11.2312,2537.5,2.53750,11.2375,1277.5,0.03871,5.0800,702.5,0.07025,11.2063,9300.0,0.93000,11.2037,11825.0,1.18250,11.2175,3070.0,0.30700,11.2238,-5.0,-0.00050,11.2250,-7.5,-0.00075,11.2200,-7.5,-0.00075,11.2212,-5.0,-0.00050,11.2238,-5.0,-0.00050,11.2250,-5.0,-0.00050,11.2262,-7.5,-0.00075,11.42
5,656040,1,0,90.90,2723.8,2391.3,2498.5,0.0,14.6375,2227.5,2.22750,11.2350,2522.5,2.52250,11.2362,1275.0,0.03864,5.0800,702.5,0.07025,11.2112,9232.5,0.92325,11.2075,11820.0,1.18200,11.2225,3042.5,0.30425,11.2250,-5.0,-0.00050,11.2275,-7.5,-0.00075,11.2262,-7.5,-0.00075,11.2275,-5.0,-0.00050,11.2300,-5.0,-0.00050,11.2312,-5.0,-0.00050,11.2325,-7.5,-0.00075,11.76
5,656376,1,0,90.62,2490.4,2809.6,2823.0,0.0,14.6462,2160.0,2.16000,11.2537,2460.0,2.46000,11.2587,1275.0,0.03864,5.0800,702.5,0.07025,11.2325,8992.5,0.89925,11.2312,11407.5,1.14075,11.2437,2862.5,0.28625,11.2463,-5.0,-0.00050,11.2475,-7.5,-0.00075,11.2475,-7.5,-0.00075,11.2487,-5.0,-0.00050,11.2450,-5.0,-0.00050,11.2487,-5.0,-0.00050,11.2512,-7.5,-0.00075,12.10
5,656872,1,0,90.20,2486.7,2360.2,2803.7,0.0,14.6425,2195.0,2.19500,11.2437,2490.0,2.49000,11.2487,1272.5,0.03856,5.0800,702.5,0.07025,11.2262,8847.5,0.88475,11.2175,11935.0,1.19350,11.2325,2950.0,0.29500,11.2362,-5.0,-0.00050,11.2375,-7.5,-0.00075,11.2325,-7.5,-0.00075,11.2350,-5.0,-0.00050,11.2362,-5.0,-0.00050,11.2362,-5.0,-0.00050,11.2375,-7.5,-0.00075,12.59
5,657208,1,0,89.92,2482.5,2677.8,2907.2,0.0,14.6462,2162.5,2.16250,11.2537,2452.5,2.45250,11.2562,1280.0,0.03879,5.0800,702.5,0.07025,11.2325,8522.5,0.85225,11.2275,11920.0,1.19200,11.2400,2867.5,0.28675,11.2437,-5.0,-0.00050,11.2463,-7.5,-0.00075,11.2463,-7.5,-0.00075,11.2475,-5.0,-0.00050,11.2463,-5.0,-0.00050,11.2487,-5.0,-0.00050,11.2512,-7.5,-0.00075,12.93
5,657544,1,0,89.64,2259.1,2352.1,2358.9,0.0,14.6500,2135.0,2.13500,11.2612,2425.0,2.42500,11.2662,1277.5,0.03871,5.0800,702.5,0.07025,11.2387,8592.5,0.85925,11.2362,11660.0,1.16600,11.2512,2800.0,0.28000,11.2562,-5.0,-0.00050,11.2575,-7.5,-0.00075,11.2537,-7.5,-0.00075,11.2562,-5.0,-0.00050,11.2562,-5.0,-0.00050,11.2587,-5.0,-0.00050,11.2600,-7.5,-0.00075,13.27
5,657880,1,0,89.36,2307.0,2881.9,2517.1,0.0,14.6512,2117.5,2.11750,11.2750,2402.5,2.40250,11.2800,1275.0,0.03864,5.0800,702.5,0.07025,11.2537,8552.5,0.85525,11.2487,11522.5,1.15225,11.2638,2800.0,0.28000,11.2688,-5.0,-0.00050,11.2700,-7.5,-0.00075,11.2662,-7.5,-0.00075,11.2662,-5.0,-0.00050,11.2688,-5.0,-0.00050,11.2688,-5.0,-0.00050,11.2700,-7.5,-0.00075,13.61
5,658397,1,0,88.93,2459.8,2556.5,2552.0,0.0,14.6550,2090.0,2.09000,11.2837,2362.5,2.36250,11.2887,1275.0,0.03864,5.0800,702.5,0.07025,11.2625,8427.5,0.84275,11.2550,11310.0,1.13100,11.2688,2832.5,0.28325,11.2762,-5.0,-0.00050,11.2775,-7.5,-0.00075,11.2725,-7.5,-0.00075,11.2750,-5.0,-0.00050,11.2787,-5.0,-0.00050,11.2787,-5.0,-0.00050,11.2787,-7.5,-0.00075,14.12
5,658733,1,0,88.65,2446.7,2697.3,2756.4,0.0,14.6625,2030.0,2.03000,11.3025,2295.0,2.29500,11.3062,1275.0,0.03864,5.0800,702.5,0.07025,11.2800,8390.0,0.83900,11.2725,10750.0,1.07500,11.2863,2795.0,0.27950,11.2925,-5.0,-0.00050,11.2950,-7.5,-0.00075,11.2887,-7.5,-0.00075,11.2925,-5.0,-0.00050,11.2950,-5.0,-0.00050,11.2975,-5.0,-0.00050,11.2962,-7.5,-0.00075,14.46
5,659069,1,0,88.37,2329.5,3256.1,2328.4,0.0,14.6600,2052.5,2.05250,11.2950,2322.5,2.32250,11.2987,1277.5,0.03871,5.0800,702.5,0.07025,11.2712,8482.5,0.84825,11.2662,10800.0,1.08000,11.2813,2872.5,0.28725,11.2850,-5.0,-0.00050,11.2863,-7.5,-0.00075,11.2800,-7.5,-0.00075,11.2837,-5.0,-0.00050,11.2875,-5.0,-0.00050,11.2863,-5.0,-0.00050,11.2887,-7.5,-0.00075,14.79
5,659405,1,0,88.09,2852.0,2440.5,2431.7,0.0,14.6625,2032.5,2.03250,11.3012,2310.0,2.31000,11.3062,1272.5,0.03856,5.0800,702.5,0.07025,11.2825,8427.5,0.84275,11.2800,10667.5,1.06675,11.2912,2832.5,0.28325,11.2937,-5.0,-0.00050,11.2950,-7.5,-0.00075,11.2950,-7.5,-0.00075,11.2950,-5.0,-0.00050,11.2937,-5.0,-0.00050,11.2925,-5.0,-0.00050,11.2987,-7.5,-0.00075,15.13
5,659910,1,0,87.67,2637.6,2841.8,2630.3,0.0,14.6662,2007.5,2.00750,11.3088,2275.0,2.27500,11.3137,1270.0,0.03848,5.0800,702.5,0.07025,11.2863,8342.5,0.83425,11.2825,10620.0,1.06200,11.2975,2772.5,0.27725,11.3025,-5.0,-0.00050,11.3038,-7.5,-0.00075,11.3012,-7.5,-0.00075,11.3012,-5.0,-0.00050,11.3075,-5.0,-0.00050,11.3062,-5.0,-0.00050,11.3025,-7.5,-0.00075,15.63
5,660246,1,0,87.39,2426.1,2316.1,2518.1,0.0,14.6662,2000.0,2.00000,11.3125,2272.5,2.27250,11.3162,1265.0,0.03833,5.0800,702.5,0.07025,11.2937,8330.0,0.83300,11.2900,10495.0,1.04950,11.3025,2802.5,0.28025,11.3075,-5.0,-0.00050,11.3088,-7.5,-0.00075,11.3050,-7.5,-0.00075,11.3062,-5.0,-0.00050,11.3062,-5.0,-0.00050,11.3075,-5.0,-0.00050,11.3112,-7.5,-0.00075,15.98
5,660603,1,0,87.10,2319.8,2416.7,2513.1,0.0,14.6750,1937.5,1.93750,11.3362,2200.0,2.20000,11.3400,1267.5,0.03841,5.0800,702.5,0.07025,11.3150,8080.0,0.80800,11.3112,10170.0,1.01700,11.3250,2732.5,0.27325,11.3287,-5.0,-0.00050,11.3313,-7.5,-0.00075,11.3287,-7.5,-0.00075,11.3287,-5.0,-0.00050,11.3313,-5.0,-0.00050,11.3313,-5.0,-0.00050,11.3325,-7.5,-0.00075,16.33
5,660939,1,0,86.82,2303.7,2404.5,2739.2,0.0,14.6800,1895.0,1.89500,11.3500,2155.0,2.15500,11.3512,1270.0,0.03848,5.0800,702.5,0.07025,11.3275,7835.0,0.78350,11.3250,10057.5,1.00575,11.3400,2630.0,0.26300,11.3437,-5.0,-0.00050,11.3450,-7.5,-0.00075,11.3412,-7.5,-0.00075,11.3437,-5.0,-0.00050,11.3450,-5.0,-0.00050,11.3450,-5.0,-0.00050,11.3475,-7.5,-0.00075,16.66
5,661451,1,0,86.39,2398.0,2437.2,2595.2,0.0,14.6862,1847.5,1.84750,11.3637,2097.5,2.09750,11.3663,1270.0,0.03848,5.0800,702.5,0.07025,11.3450,7600.0,0.76000,11.3400,9865.0,0.98650,11.3512,2580.0,0.25800,11.3562,-5.0,-0.00050,11.3587,-7.5,-0.00075,11.3537,-7.5,-0.00075,11.3587,-5.0,-0.00050,11.3600,-5.0,-0.00050,11.3600,-5.0,-0.00050,11.3612,-7.5,-0.00075,17.17
5,661787,1,0,86.11,2497.4,2380.2,2823.5,0.0,14.6837,1870.0,1.87000,11.3587,2122.5,2.12250,11.3625,1267.5,0.03841,5.0800,702.5,0.07025,11.3400,7700.0,0.77000,11.3350,9880.0,0.98800,11.3475,2602.5,0.26025,11.3500,-5.0,-0.00050,11.3512,-7.5,-0.00075,11.3500,-7.5,-0.00075,11.3500,-5.0,-0.00050,11.3512,-5.0,-0.00050,11.3537,-5.0,-0.00050,11.3550,-7.5,-0.00075,17.51
5,662123,1,0,85.83,2277.9,2591.6,2277.8,0.0,14.6837,1870.0,1.87000,11.3537,2120.0,2.12000,11.3575,1267.5,0.03841,5.0800,702.5,0.07025,11.3325,7695.0,0.76950,11.3275,9900.0,0.99000,11.3425,2677.5,0.26775,11.3475,-5.0,-0.00050,11.3488,-7.5,-0.00075,11.3437,-7.5,-0.00075,11.3462,-5.0,-0.00050,11.3488,-5.0,-0.00050,11.3512,-5.0,-0.00050,11.3512,-7.5,-0.00075,17.86
5,662459,1,0,85.55,2490.8,2480.3,2958.9,0.0,14.6862,1845.0,1.84500,11.3575,2092.5,2.09250,11.3612,1267.5,0.03841,5.0800,702.5,0.07025,11.3400,7570.0,0.75700,11.3337,9887.5,0.98875,11.3462,2530.0,0.25300,11.3525,-5.0,-0.00050,11.3550,-7.5,-0.00075,11.3488,-7.5,-0.00075,11.3512,-5.0,-0.00050,11.3537,-5.0,-0.00050,11.3537,-5.0,-0.00050,11.3525,-7.5,-0.00075,18.19
5,662983,1,0,85.11,2589.3,2522.3,2256.1,0.0,14.6850,1865.0,1.86500,11.3525,2115.0,2.11500,11.3575,1270.0,0.03848,5.0800,702.5,0.07025,11.3350,7590.0,0.75900,11.3313,10030.0,1.00300,11.3437,2550.0,0.25500,11.3475,-5.0,-0.00050,11.3500,-7.5,-0.00075,11.3450,-7.5,-0.00075,11.3462,-5.0,-0.00050,11.3475,-5.0,-0.00050,11.3488,-5.0,-0.00050,11.3500,-7.5,-0.00075,18.71
5,663319,1,0,84.83,2262.3,2577.4,2356.8,0.0,13.8750,1960.0,1.96000,11.3450,2100.0,2.10000,11.3512,1265.0,0.03833,5.0800,702.5,0.07025,11.3287,7505.0,0.75050,11.3263,9962.5,0.99625,11.3375,2602.5,0.26025,11.3425,-5.0,-0.00050,11.3437,-7.5,-0.00075,11.3375,-7.5,-0.00075,11.3387,-5.0,-0.00050,11.3412,-5.0,-0.00050,11.3412,-5.0,-0.00050,11.3425,-7.5,-0.00075,19.05
5,663655,1,0,84.55,2148.2,2780.0,2458.4,0.0,12.3687,2165.0,2.16500,11.3675,2072.5,2.07250,11.3700,1262.5,0.03826,5.0800,702.5,0.07025,11.3488,7362.5,0.73625,11.3450,9820.0,0.98200,11.3575,2560.0,0.25600,11.3612,-5.0,-0.00050,11.3625,-7.5,-0.00075,11.3600,-7.5,-0.00075,11.3612,-5.0,-0.00050,11.3625,-5.0,-0.00050,11.3637,-5.0,-0.00050,11.3650,-7.5,-0.00075,19.39
5,663991,1,0,84.27,2140.7,2557.4,2772.0,0.0,11.6000,2295.0,2.29500,11.3862,2052.5,2.05250,11.3888,1265.0,0.03833,5.0800,702.5,0.07025,11.3675,7357.5,0.73575,11.3625,9712.5,0.97125,11.3762,2532.5,0.25325,11.3800,-5.0,-0.00050,11.3812,-7.5,-0.00075,11.3787,-7.5,-0.00075,11.3800,-5.0,-0.00050,11.3812,-5.0,-0.00050,11.3825,-5.0,-0.00050,11.3837,-7.5,-0.00075,19.72
5,664515,1,0,83.84,2767.4,2344.7,2485.5,0.0,10.5612,2470.0,2.47000,11.3912,2007.5,2.00750,11.3987,1265.0,0.03833,5.0800,702.5,0.07025,11.3762,7192.5,0.71925,11.3725,9532.5,0.95325,11.3837,2482.5,0.24825,11.3888,-5.0,-0.00050,11.3912,-7.5,-0.00075,11.3825,-7.5,-0.00075,11.3862,-5.0,-0.00050,11.3862,-5.0,-0.00050,11.3888,-5.0,-0.00050,11.3888,-7.5,-0.00075,20.24
