run,t_ms,n,flags,pwm_pct,fan1_rpm,fan2_rpm,fan3_rpm,fan4_rpm,in_V,in_uV,in_A,fan12_V,fan12_uV,fan12_A,b5in_V,b5in_uV,b5in_A,b5out_V,b5out_uV,b5out_A,fan1_V,fan1_uV,fan1_A,fan2_V,fan2_uV,fan2_A,fan3_V,fan3_uV,fan3_A,fan4_V,fan4_uV,fan4_A,fan5_V,fan5_uV,fan5_A,fan6_V,fan6_uV,fan6_A,fan7_V,fan7_uV,fan7_A,fan8_V,fan8_uV,fan8_A,fan9_V,fan9_uV,fan9_A,fan10_V,fan10_uV,fan10_A,pc_time_s
5,897910,1,0,0.00,0.0,0.0,0.0,0.0,9.0175,142.5,0.14250,11.9113,57.5,0.05750,11.9125,1192.5,0.03614,5.0812,695.0,0.06950,11.9137,227.5,0.02275,11.9113,292.5,0.02925,11.9137,52.5,0.00525,11.9137,-5.0,-0.00050,11.9150,-7.5,-0.00075,11.9113,-7.5,-0.00075,11.9125,-5.0,-0.00050,11.9125,-5.0,-0.00050,11.9125,-5.0,-0.00050,11.9137,-7.5,-0.00075,0.44
5,898481,1,0,0.00,0.0,0.0,0.0,0.0,8.9850,142.5,0.14250,11.9137,57.5,0.05750,11.9137,1195.0,0.03621,5.0812,695.0,0.06950,11.9150,227.5,0.02275,11.9125,292.5,0.02925,11.9162,52.5,0.00525,11.9150,-5.0,-0.00050,11.9162,-7.5,-0.00075,11.9125,-7.5,-0.00075,11.9137,-5.0,-0.00050,11.9137,-5.0,-0.00050,11.9137,-5.0,-0.00050,11.9150,-7.5,-0.00075,1.01
5,898816,1,0,0.28,0.0,0.0,0.0,0.0,8.9738,142.5,0.14250,11.9113,55.0,0.05500,11.9113,1195.0,0.03621,5.0812,697.5,0.06975,11.9125,225.0,0.02250,11.9100,290.0,0.02900,11.9125,52.5,0.00525,11.9125,-5.0,-0.00050,11.9137,-7.5,-0.00075,11.9100,-7.5,-0.00075,11.9113,-5.0,-0.00050,11.9125,-5.0,-0.00050,11.9125,-5.0,-0.00050,11.9137,-7.5,-0.00075,1.36
5,899173,1,0,0.58,0.0,0.0,0.0,0.0,8.9513,142.5,0.14250,11.9125,55.0,0.05500,11.9125,1195.0,0.03621,5.0812,697.5,0.06975,11.9137,225.0,0.02250,11.9113,290.0,0.02900,11.9150,52.5,0.00525,11.9137,-5.0,-0.00050,11.9150,-7.5,-0.00075,11.9125,-7.5,-0.00075,11.9137,-5.0,-0.00050,11.9137,-5.0,-0.00050,11.9137,-5.0,-0.00050,11.9150,-7.5,-0.00075,1.71
5,899509,1,0,0.86,0.0,0.0,0.0,0.0,8.9100,145.0,0.14500,11.9125,55.0,0.05500,11.9125,1195.0,0.03621,5.0812,697.5,0.06975,11.9150,225.0,0.02250,11.9125,290.0,0.02900,11.9150,52.5,0.00525,11.9150,-5.0,-0.00050,11.9150,-7.5,-0.00075,11.9125,-7.5,-0.00075,11.9137,-5.0,-0.00050,11.9137,-5.0,-0.00050,11.9137,-5.0,-0.00050,11.9150,-7.5,-0.00075,2.04
5,899971,1,0,1.24,0.0,0.0,0.0,0.0,8.9837,142.5,0.14250,11.9150,57.5,0.05750,11.9150,1195.0,0.03621,5.0812,697.5,0.06975,11.9175,225.0,0.02250,11.9150,290.0,0.02900,11.9175,52.5,0.00525,11.9175,-5.0,-0.00050,11.9187,-7.5,-0.00075,11.9150,-7.5,-0.00075,11.9162,-5.0,-0.00050,11.9162,-5.0,-0.00050,11.9162,-5.0,-0.00050,11.9175,-7.5,-0.00075,2.50
5,900307,1,0,1.52,0.0,0.0,0.0,0.0,8.9637,142.5,0.14250,11.9137,57.5,0.05750,11.9150,1195.0,0.03621,5.0812,695.0,0.06950,11.9162,225.0,0.02250,11.9137,290.0,0.02900,11.9162,52.5,0.00525,11.9162,-5.0,-0.00050,11.9162,-7.5,-0.00075,11.9137,-7.5,-0.00075,11.9150,-5.0,-0.00050,11.9150,-5.0,-0.00050,11.9150,-5.0,-0.00050,11.9162,-7.5,-0.00075,2.84
5,900643,1,0,1.80,0.0,0.0,0.0,0.0,8.8538,145.0,0.14500,11.9137,55.0,0.05500,11.9137,1195.0,0.03621,5.0812,695.0,0.06950,11.9150,225.0,0.02250,11.9137,290.0,0.02900,11.9162,52.5,0.00525,11.9162,-5.0,-0.00050,11.9162,-7.5,-0.00075,11.9137,-7.5,-0.00075,11.9150,-5.0,-0.00050,11.9150,-5.0,-0.00050,11.9150,-5.0,-0.00050,11.9162,-7.5,-0.00075,3.17
5,900978,1,0,2.08,0.0,0.0,0.0,0.0,8.8425,145.0,0.14500,11.9150,55.0,0.05500,11.9150,1195.0,0.03621,5.0812,697.5,0.06975,11.9162,225.0,0.02250,11.9137,290.0,0.02900,11.9162,52.5,0.00525,11.9162,-5.0,-0.00050,11.9175,-7.5,-0.00075,11.9137,-7.5,-0.00075,11.9150,-5.0,-0.00050,11.9150,-5.0,-0.00050,11.9162,-5.0,-0.00050,11.9162,-7.5,-0.00075,3.51
5,901482,1,0,2.50,0.0,0.0,0.0,0.0,8.9900,142.5,0.14250,11.9162,55.0,0.05500,11.9162,1195.0,0.03621,5.0812,697.5,0.06975,11.9175,225.0,0.02250,11.9150,290.0,0.02900,11.9175,52.5,0.00525,11.9175,-5.0,-0.00050,11.9187,-7.5,-0.00075,11.9150,-7.5,-0.00075,11.9162,-5.0,-0.00050,11.9162,-5.0,-0.00050,11.9175,-5.0,-0.00050,11.9175,-7.5,-0.00075,4.01
