run,t_ms,n,flags,pwm_pct,in_V,in_uV,in_A,fan12_V,fan12_uV,fan12_A,b5in_V,b5in_uV,b5in_A,b5out_V,b5out_uV,b5out_A,fan1_V,fan1_uV,fan1_A,fan2_V,fan2_uV,fan2_A,fan3_V,fan3_uV,fan3_A,fan4_V,fan4_uV,fan4_A,fan5_V,fan5_uV,fan5_A,fan6_V,fan6_uV,fan6_A,fan7_V,fan7_uV,fan7_A,fan8_V,fan8_uV,fan8_A,fan9_V,fan9_uV,fan9_A,fan10_V,fan10_uV,fan10_A,pc_time_s
1,69292,1,0,0.00,5.0037,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1180.0,0.03576,5.0812,692.5,0.06925,12.0837,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,0.75
1,69639,1,0,0.01,5.0025,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,692.5,0.06925,12.0837,37.5,0.00375,12.0813,40.0,0.00400,12.0837,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,1.10
1,69975,1,0,0.29,5.0025,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0813,40.0,0.00400,12.0837,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,1.43
1,70310,1,0,0.57,5.0025,140.0,0.14000,12.0813,10.0,0.01000,12.0813,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0813,40.0,0.00400,12.0837,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,1.77
1,70722,1,0,0.91,5.0025,140.0,0.14000,12.0825,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,2.19
1,71069,1,0,1.20,5.0025,140.0,0.14000,12.0813,10.0,0.01000,12.0813,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0813,40.0,0.00400,12.0837,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,2.54
1,71405,1,0,1.48,5.0025,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1180.0,0.03576,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0813,40.0,0.00400,12.0837,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,2.86
1,71740,1,0,1.76,5.0012,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0813,40.0,0.00400,12.0837,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,3.20
1,72148,1,0,2.10,5.0012,140.0,0.14000,12.0825,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,3.60
1,72484,1,0,2.38,5.0012,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1180.0,0.03576,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0813,40.0,0.00400,12.0837,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,3.93
1,72819,1,0,2.66,5.0025,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0813,40.0,0.00400,12.0837,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,4.28
1,73165,1,0,2.95,5.0012,142.5,0.14250,12.0813,10.0,0.01000,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0813,40.0,0.00400,12.0837,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,4.62
1,73650,1,0,3.35,5.0025,140.0,0.14000,12.0825,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,5.11
1,73985,1,0,3.63,5.0025,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1180.0,0.03576,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,5.44
1,74320,1,0,3.91,5.0037,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,5.78
1,74655,1,0,4.19,5.0037,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,6.12
1,75059,1,0,4.53,5.0037,140.0,0.14000,12.0825,10.0,0.01000,12.0837,1182.5,0.03583,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0837,40.0,0.00400,12.0862,35.0,0.00350,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,6.53
1,75405,1,0,4.81,5.0037,140.0,0.14000,12.0825,10.0,0.01000,12.0825,1180.0,0.03576,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,6.86
1,75741,1,0,5.09,5.0037,140.0,0.14000,12.0825,10.0,0.01000,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-7.5,-0.00075,7.19
1,76076,1,0,5.37,5.0037,140.0,0.14000,12.0825,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-7.5,-0.00075,7.54
1,76495,1,0,5.72,5.0037,140.0,0.14000,12.0825,10.0,0.01000,12.0837,1182.5,0.03583,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0837,40.0,0.00400,12.0862,35.0,0.00350,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,7.95
1,76830,1,0,6.00,5.0025,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1180.0,0.03576,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-7.5,-0.00075,8.29
1,77165,1,0,6.28,5.0025,140.0,0.14000,12.0825,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,8.64
1,77511,1,0,6.57,5.0025,140.0,0.14000,12.0825,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-7.5,-0.00075,8.97
1,77936,1,0,6.92,5.0037,140.0,0.14000,12.0825,10.0,0.01000,12.0837,1190.0,0.03606,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,9.39
1,78272,1,0,7.20,5.0037,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,9.72
1,78607,1,0,7.48,5.0037,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,10.06
1,78942,1,0,7.76,5.0037,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,10.40
1,79365,1,0,8.11,5.0025,140.0,0.14000,12.0825,10.0,0.01000,12.0837,1185.0,0.03591,5.0812,695.0,0.06950,12.0850,37.5,0.00375,12.0837,40.0,0.00400,12.0850,35.0,0.00350,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,10.84
1,79712,1,0,8.40,5.0025,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1185.0,0.03591,5.0812,697.5,0.06975,12.0837,37.5,0.00375,12.0825,40.0,0.00400,12.0850,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,11.17
1,80048,1,0,8.68,5.0025,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1187.5,0.03598,5.0812,695.0,0.06950,12.0837,37.5,0.00375,12.0813,40.0,0.00400,12.0837,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,11.51
1,80383,1,0,8.96,5.0037,140.0,0.14000,12.0813,10.0,0.01000,12.0825,1185.0,0.03591,5.0812,697.5,0.06975,12.0837,37.5,0.00375,12.0813,40.0,0.00400,12.0837,35.0,0.00350,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,11.83
1,80809,1,0,9.32,4.9887,247.5,0.24750,12.0800,52.5,0.05250,12.0800,1182.5,0.03583,5.0812,695.0,0.06950,12.0813,37.5,0.00375,12.0787,440.0,0.04400,12.0825,35.0,0.00350,12.0813,-5.0,-0.00050,12.0825,-7.5,-0.00075,12.0800,-7.5,-0.00075,12.0800,-5.0,-0.00050,12.0800,-5.0,-0.00050,12.0813,-5.0,-0.00050,12.0825,-7.5,-0.00075,12.26
1,81145,1,0,9.60,4.9387,642.5,0.64250,12.0750,207.5,0.20750,12.0750,1185.0,0.03591,5.0812,697.5,0.06975,12.0750,570.0,0.05700,12.0737,830.0,0.08300,12.0763,567.5,0.05675,12.0763,-5.0,-0.00050,12.0775,-7.5,-0.00075,12.0737,-7.5,-0.00075,12.0750,-5.0,-0.00050,12.0750,-5.0,-0.00050,12.0763,-5.0,-0.00050,12.0763,-7.5,-0.00075,12.60
1,81480,1,0,9.88,4.9237,757.5,0.75750,12.0813,252.5,0.25250,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0813,860.0,0.08600,12.0800,667.5,0.06675,12.0813,850.0,0.08500,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,12.0800,-7.5,-0.00075,12.0813,-5.0,-0.00050,12.0813,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-7.5,-0.00075,12.95
1,81826,1,0,10.16,4.9488,567.5,0.56750,12.0862,175.0,0.17500,12.0875,1182.5,0.03583,5.0812,695.0,0.06950,12.0875,672.5,0.06725,12.0850,330.0,0.03300,12.0875,662.5,0.06625,12.0875,-5.0,-0.00050,12.0887,-7.5,-0.00075,12.0862,-7.5,-0.00075,12.0862,-5.0,-0.00050,12.0875,-5.0,-0.00050,12.0875,-5.0,-0.00050,12.0887,-7.5,-0.00075,13.28
1,82260,1,0,10.53,4.9825,290.0,0.29000,12.0850,67.5,0.06750,12.0850,1185.0,0.03591,5.0812,695.0,0.06950,12.0862,287.5,0.02875,12.0850,100.0,0.01000,12.0875,275.0,0.02750,12.0875,-5.0,-0.00050,12.0875,-7.5,-0.00075,12.0850,-7.5,-0.00075,12.0862,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-5.0,-0.00050,12.0875,-7.5,-0.00075,13.72
1,82596,1,0,10.81,4.9962,185.0,0.18500,12.0825,27.5,0.02750,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0850,117.5,0.01175,12.0825,42.5,0.00425,12.0850,115.0,0.01150,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,14.05
1,82931,1,0,11.09,5.0012,147.5,0.14750,12.0813,12.5,0.01250,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,45.0,0.00450,12.0825,42.5,0.00425,12.0850,45.0,0.00450,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-7.5,-0.00075,14.38
1,83266,1,0,11.36,5.0025,145.0,0.14500,12.0813,12.5,0.01250,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,42.5,0.00425,12.0813,45.0,0.00450,12.0837,42.5,0.00425,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,14.73
1,83705,1,0,11.73,5.0025,147.5,0.14750,12.0825,12.5,0.01250,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0850,45.0,0.00450,12.0825,50.0,0.00500,12.0850,47.5,0.00475,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,15.17
1,84051,1,0,12.02,5.0025,150.0,0.15000,12.0813,15.0,0.01500,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,47.5,0.00475,12.0813,50.0,0.00500,12.0837,50.0,0.00500,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,15.51
1,84387,1,0,12.30,5.0025,152.5,0.15250,12.0813,15.0,0.01500,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,50.0,0.00500,12.0825,52.5,0.00525,12.0850,52.5,0.00525,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,15.85
1,84722,1,0,12.58,5.0025,155.0,0.15500,12.0813,15.0,0.01500,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0837,55.0,0.00550,12.0813,55.0,0.00550,12.0837,55.0,0.00550,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,16.18
1,85173,1,0,12.95,5.0012,155.0,0.15500,12.0825,15.0,0.01500,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0850,55.0,0.00550,12.0825,57.5,0.00575,12.0850,57.5,0.00575,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,16.63
1,85508,1,0,13.23,5.0012,157.5,0.15750,12.0813,15.0,0.01500,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0837,55.0,0.00550,12.0825,57.5,0.00575,12.0837,60.0,0.00600,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,16.97
1,85843,1,0,13.51,5.0012,160.0,0.16000,12.0813,17.5,0.01750,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,60.0,0.00600,12.0813,62.5,0.00625,12.0837,62.5,0.00625,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,17.32
1,86189,1,0,13.80,5.0012,162.5,0.16250,12.0813,17.5,0.01750,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0837,62.5,0.00625,12.0825,62.5,0.00625,12.0837,62.5,0.00625,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-7.5,-0.00075,17.64
1,86697,1,0,14.22,5.0000,165.0,0.16500,12.0825,20.0,0.02000,12.0825,1190.0,0.03606,5.0812,695.0,0.06950,12.0850,65.0,0.00650,12.0825,67.5,0.00675,12.0850,67.5,0.00675,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-7.5,-0.00075,18.15
1,87032,1,0,14.50,5.0000,165.0,0.16500,12.0813,20.0,0.02000,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0837,65.0,0.00650,12.0813,67.5,0.00675,12.0850,67.5,0.00675,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,18.48
1,87367,1,0,14.78,5.0000,165.0,0.16500,12.0813,20.0,0.02000,12.0813,1185.0,0.03591,5.0812,695.0,0.06950,12.0837,67.5,0.00675,12.0813,67.5,0.00675,12.0837,67.5,0.00675,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,18.82
1,87702,1,0,15.06,5.0000,167.5,0.16750,12.0813,20.0,0.02000,12.0813,1187.5,0.03598,5.0812,695.0,0.06950,12.0837,70.0,0.00700,12.0813,70.0,0.00700,12.0837,72.5,0.00725,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,19.15
1,88095,1,0,15.39,5.0000,167.5,0.16750,12.0825,20.0,0.02000,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0850,70.0,0.00700,12.0825,70.0,0.00700,12.0850,72.5,0.00725,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,19.56
1,88441,1,0,15.68,5.0000,170.0,0.17000,12.0813,22.5,0.02250,12.0825,1180.0,0.03576,5.0812,695.0,0.06950,12.0837,72.5,0.00725,12.0813,75.0,0.00750,12.0837,77.5,0.00775,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,19.89
1,88777,1,0,15.96,5.0000,172.5,0.17250,12.0813,22.5,0.02250,12.0825,1187.5,0.03598,5.0812,695.0,0.06950,12.0837,75.0,0.00750,12.0813,75.0,0.00750,12.0837,77.5,0.00775,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,20.23
1,89112,1,0,16.24,5.0000,170.0,0.17000,12.0813,22.5,0.02250,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0837,72.5,0.00725,12.0813,72.5,0.00725,12.0837,77.5,0.00775,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,20.56
1,89508,1,0,16.57,5.0000,175.0,0.17500,12.0825,22.5,0.02250,12.0825,1185.0,0.03591,5.0812,697.5,0.06975,12.0850,77.5,0.00775,12.0825,77.5,0.00775,12.0850,80.0,0.00800,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,20.96
1,89844,1,0,16.85,5.0000,175.0,0.17500,12.0813,22.5,0.02250,12.0825,1182.5,0.03583,5.0812,695.0,0.06950,12.0837,77.5,0.00775,12.0813,77.5,0.00775,12.0837,80.0,0.00800,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,21.29
1,90179,1,0,17.13,5.0000,172.5,0.17250,12.0813,22.5,0.02250,12.0825,1185.0,0.03591,5.0812,695.0,0.06950,12.0837,77.5,0.00775,12.0813,77.5,0.00775,12.0837,82.5,0.00825,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,21.64
1,90525,1,0,17.41,5.0000,175.0,0.17500,12.0813,25.0,0.02500,12.0825,1185.0,0.03591,5.0812,697.5,0.06975,12.0837,80.0,0.00800,12.0813,82.5,0.00825,12.0837,82.5,0.00825,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0813,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0825,-5.0,-0.00050,12.0837,-7.5,-0.00075,21.98
