run,t_ms,n,flags,pwm_pct,in_V,in_uV,in_A,fan12_V,fan12_uV,fan12_A,b5in_V,b5in_uV,b5in_A,b5out_V,b5out_uV,b5out_A,fan1_V,fan1_uV,fan1_A,fan2_V,fan2_uV,fan2_A,fan3_V,fan3_uV,fan3_A,fan4_V,fan4_uV,fan4_A,fan5_V,fan5_uV,fan5_A,fan6_V,fan6_uV,fan6_A,fan7_V,fan7_uV,fan7_A,fan8_V,fan8_uV,fan8_A,fan9_V,fan9_uV,fan9_A,fan10_V,fan10_uV,fan10_A,pc_time_s
1,533411,1,0,5.10,8.9963,75.0,0.07500,12.0775,10.0,0.01000,12.0775,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,37.5,0.00375,12.0787,40.0,0.00400,12.0800,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,7.15
1,533746,1,0,5.38,8.9963,75.0,0.07500,12.0775,10.0,0.01000,12.0775,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,37.5,0.00375,12.0775,40.0,0.00400,12.0800,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,7.49
1,534174,1,0,5.73,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0787,1190.0,0.03606,5.0812,700.0,0.07000,12.0800,37.5,0.00375,12.0787,40.0,0.00400,12.0813,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,7.92
1,534510,1,0,6.01,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0787,1187.5,0.03598,5.0812,697.5,0.06975,12.0800,37.5,0.00375,12.0775,40.0,0.00400,12.0800,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,8.25
1,534845,1,0,6.29,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0787,1187.5,0.03598,5.0812,700.0,0.07000,12.0800,37.5,0.00375,12.0775,40.0,0.00400,12.0800,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,8.59
1,535180,1,0,6.57,8.9963,75.0,0.07500,12.0775,10.0,0.01000,12.0775,1185.0,0.03591,5.0812,697.5,0.06975,12.0800,37.5,0.00375,12.0775,40.0,0.00400,12.0800,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,8.92
1,535595,1,0,6.92,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0787,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,37.5,0.00375,12.0787,40.0,0.00400,12.0813,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,9.34
1,535931,1,0,7.20,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0775,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,37.5,0.00375,12.0787,40.0,0.00400,12.0800,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,9.68
1,536277,1,0,7.48,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0775,1192.5,0.03614,5.0812,697.5,0.06975,12.0800,37.5,0.00375,12.0775,40.0,0.00400,12.0800,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,10.02
1,536613,1,0,7.76,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0775,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,37.5,0.00375,12.0775,40.0,0.00400,12.0800,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,10.36
1,537037,1,0,8.12,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0787,1190.0,0.03606,5.0812,700.0,0.07000,12.0800,37.5,0.00375,12.0787,40.0,0.00400,12.0813,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,10.78
1,537373,1,0,8.40,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0775,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,37.5,0.00375,12.0775,40.0,0.00400,12.0800,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,11.12
1,537708,1,0,8.68,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0775,1192.5,0.03614,5.0812,700.0,0.07000,12.0800,37.5,0.00375,12.0775,40.0,0.00400,12.0800,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,11.45
1,538043,1,0,8.96,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0775,1190.0,0.03606,5.0812,700.0,0.07000,12.0800,37.5,0.00375,12.0787,40.0,0.00400,12.0800,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,11.78
1,538465,1,0,9.31,8.9975,75.0,0.07500,12.0775,10.0,0.01000,12.0787,1190.0,0.03606,5.0812,700.0,0.07000,12.0800,37.5,0.00375,12.0787,40.0,0.00400,12.0813,35.0,0.00350,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,12.20
1,538800,1,0,9.59,8.9675,302.5,0.30250,12.0725,177.5,0.17750,12.0737,1190.0,0.03606,5.0812,700.0,0.07000,12.0737,557.5,0.05575,12.0725,575.0,0.05750,12.0737,547.5,0.05475,12.0750,-5.0,-0.00050,12.0750,-7.5,-0.00075,12.0725,-7.5,-0.00075,12.0737,-5.0,-0.00050,12.0737,-5.0,-0.00050,12.0737,-5.0,-0.00050,12.0750,-7.5,-0.00075,12.53
1,539135,1,0,9.87,8.9513,432.5,0.43250,12.0763,267.5,0.26750,12.0763,1190.0,0.03606,5.0812,697.5,0.06975,12.0763,827.5,0.08275,12.0737,857.5,0.08575,12.0763,830.0,0.08300,12.0775,-5.0,-0.00050,12.0787,-7.5,-0.00075,12.0750,-7.5,-0.00075,12.0763,-5.0,-0.00050,12.0763,-5.0,-0.00050,12.0775,-5.0,-0.00050,12.0775,-7.5,-0.00075,12.87
1,539470,1,0,10.14,8.9650,327.5,0.32750,12.0787,190.0,0.19000,12.0800,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,600.0,0.06000,12.0775,592.5,0.05925,12.0800,622.5,0.06225,12.0813,-5.0,-0.00050,12.0825,-7.5,-0.00075,12.0787,-7.5,-0.00075,12.0800,-5.0,-0.00050,12.0800,-5.0,-0.00050,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,13.21
1,539900,1,0,10.50,8.9850,167.5,0.16750,12.0787,75.0,0.07500,12.0800,1190.0,0.03606,5.0812,697.5,0.06975,12.0813,245.0,0.02450,12.0787,230.0,0.02300,12.0813,257.5,0.02575,12.0813,-5.0,-0.00050,12.0825,-7.5,-0.00075,12.0787,-7.5,-0.00075,12.0800,-5.0,-0.00050,12.0800,-5.0,-0.00050,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,13.63
1,540236,1,0,10.78,8.9937,100.0,0.10000,12.0787,27.5,0.02750,12.0787,1187.5,0.03598,5.0812,697.5,0.06975,12.0813,97.5,0.00975,12.0787,85.0,0.00850,12.0813,100.0,0.01000,12.0813,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0787,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0800,-5.0,-0.00050,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,13.98
1,540582,1,0,11.07,8.9963,77.5,0.07750,12.0775,10.0,0.01000,12.0787,1187.5,0.03598,5.0812,697.5,0.06975,12.0800,40.0,0.00400,12.0775,40.0,0.00400,12.0800,37.5,0.00375,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,14.32
1,540918,1,0,11.35,8.9975,77.5,0.07750,12.0775,10.0,0.01000,12.0787,1187.5,0.03598,5.0812,697.5,0.06975,12.0800,42.5,0.00425,12.0787,42.5,0.00425,12.0800,40.0,0.00400,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,14.65
1,541356,1,0,11.72,8.9963,77.5,0.07750,12.0787,12.5,0.01250,12.0787,1187.5,0.03598,5.0812,697.5,0.06975,12.0813,45.0,0.00450,12.0787,50.0,0.00500,12.0813,45.0,0.00450,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-5.0,-0.00050,12.0800,-7.5,-0.00075,15.09
1,541692,1,0,12.00,8.9963,80.0,0.08000,12.0775,12.5,0.01250,12.0787,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,47.5,0.00475,12.0775,50.0,0.00500,12.0800,45.0,0.00450,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,15.43
1,542027,1,0,12.28,8.9963,80.0,0.08000,12.0775,12.5,0.01250,12.0787,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,50.0,0.00500,12.0775,52.5,0.00525,12.0800,47.5,0.00475,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,15.76
1,542362,1,0,12.55,8.9963,82.5,0.08250,12.0775,15.0,0.01500,12.0775,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,52.5,0.00525,12.0775,55.0,0.00550,12.0800,52.5,0.00525,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,16.10
1,542810,1,0,12.93,8.9963,82.5,0.08250,12.0775,15.0,0.01500,12.0787,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,55.0,0.00550,12.0787,57.5,0.00575,12.0800,52.5,0.00525,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,16.54
1,543146,1,0,13.21,8.9963,82.5,0.08250,12.0775,15.0,0.01500,12.0775,1187.5,0.03598,5.0812,697.5,0.06975,12.0800,55.0,0.00550,12.0775,57.5,0.00575,12.0800,55.0,0.00550,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,16.89
1,543481,1,0,13.49,8.9963,85.0,0.08500,12.0775,17.5,0.01750,12.0787,1187.5,0.03598,5.0812,697.5,0.06975,12.0800,57.5,0.00575,12.0775,62.5,0.00625,12.0800,57.5,0.00575,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,17.22
1,543816,1,0,13.77,8.9963,85.0,0.08500,12.0775,17.5,0.01750,12.0787,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,60.0,0.00600,12.0775,62.5,0.00625,12.0800,57.5,0.00575,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,17.55
1,544260,1,0,14.14,8.9963,87.5,0.08750,12.0775,17.5,0.01750,12.0787,1190.0,0.03606,5.0812,700.0,0.07000,12.0800,62.5,0.00625,12.0787,65.0,0.00650,12.0813,62.5,0.00625,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-5.0,-0.00050,12.0800,-7.5,-0.00075,17.99
1,544596,1,0,14.42,8.9963,87.5,0.08750,12.0775,17.5,0.01750,12.0775,1192.5,0.03614,5.0812,697.5,0.06975,12.0800,62.5,0.00625,12.0775,65.0,0.00650,12.0800,62.5,0.00625,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,18.35
1,544942,1,0,14.70,8.9963,87.5,0.08750,12.0775,17.5,0.01750,12.0787,1192.5,0.03614,5.0812,700.0,0.07000,12.0800,62.5,0.00625,12.0775,65.0,0.00650,12.0800,62.5,0.00625,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,18.68
1,545278,1,0,14.98,8.9950,87.5,0.08750,12.0775,20.0,0.02000,12.0775,1192.5,0.03614,5.0812,697.5,0.06975,12.0800,65.0,0.00650,12.0775,70.0,0.00700,12.0800,67.5,0.00675,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,19.02
1,545726,1,0,15.36,8.9950,87.5,0.08750,12.0775,20.0,0.02000,12.0787,1190.0,0.03606,5.0812,700.0,0.07000,12.0800,67.5,0.00675,12.0775,70.0,0.00700,12.0800,67.5,0.00675,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,19.47
1,546061,1,0,15.64,8.9950,90.0,0.09000,12.0775,20.0,0.02000,12.0787,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,70.0,0.00700,12.0775,72.5,0.00725,12.0800,70.0,0.00700,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,19.80
1,546396,1,0,15.92,8.9950,90.0,0.09000,12.0775,20.0,0.02000,12.0775,1192.5,0.03614,5.0812,700.0,0.07000,12.0800,72.5,0.00725,12.0775,75.0,0.00750,12.0800,70.0,0.00700,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,20.14
1,546731,1,0,16.20,8.9950,90.0,0.09000,12.0775,20.0,0.02000,12.0775,1192.5,0.03614,5.0812,700.0,0.07000,12.0800,70.0,0.00700,12.0775,75.0,0.00750,12.0800,70.0,0.00700,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,20.47
1,547197,1,0,16.58,8.9950,92.5,0.09250,12.0775,22.5,0.02250,12.0787,1190.0,0.03606,5.0812,700.0,0.07000,12.0800,75.0,0.00750,12.0775,77.5,0.00775,12.0800,75.0,0.00750,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,20.93
1,547533,1,0,16.86,8.9950,92.5,0.09250,12.0775,22.5,0.02250,12.0775,1190.0,0.03606,5.0812,697.5,0.06975,12.0800,75.0,0.00750,12.0775,75.0,0.00750,12.0800,75.0,0.00750,12.0800,-5.0,-0.00050,12.0813,-7.5,-0.00075,12.0775,-7.5,-0.00075,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0787,-5.0,-0.00050,12.0800,-7.5,-0.00075,21.27
